from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5900225;5991515;348;24374;101;93;29980;103;95;32510;44;30165;38;30143
5900226;5991515;347;24309;91;73;30368;95;85;31853;43;28486;37;28464
5900227;5991515;350;24531;88;72;30602;93;84;32087;40;28369;34;28347
5900228;5991515;354;24759;86;69;30367;91;81;31852;40;28432;34;28409
5900229;5991515;358;25068;91;72;30592;91;79;27415;43;28761;37;28748
5900230;5991515;362;25373;88;79;31638;90;73;27021;40;29313;35;29258
5900231;5991515;367;25675;86;74;31270;82;68;26653;37;28818;32;28795
5900232;5991515;370;25877;78;70;30983;81;64;26374;42;29952;36;29929
5900233;5991515;372;26033;84;75;31885;82;65;26493;43;30523;38;30501
5900234;5991515;378;26429;82;76;31790;85;71;26872;42;30429;36;30407
5900235;5991515;380;26631;87;75;31750;87;74;27101;43;30787;37;30765
5900236;5991515;383;26810;85;74;31899;90;85;32679;43;30916;37;30893
5900237;5991515;388;27132;87;75;32289;89;83;32220;44;31431;38;31409
5900238;5991515;390;27321;86;76;34994;87;80;32025;45;31834;38;31812
5900239;5991515;393;27522;85;75;35147;87;78;31770;45;31830;38;31808
5900240;5991515;395;27672;84;74;34607;87;82;32378;46;32041;39;32018
5900241;5991515;397;27800;84;74;34309;87;82;32690;46;32369;40;32347
5900242;5991515;400;27984;87;76;34438;87;81;32060;48;32536;41;32961
5900243;5991515;403;28207;84;74;31824;84;78;31824;48;32924;41;32902
5900244;5991515;402;28174;77;69;31457;79;73;31457;48;32343;42;32320
5900245;5991515;404;28293;77;68;31389;79;72;31389;50;32434;43;32412
5900246;5991515;408;28569;81;72;31665;82;76;31665;49;33170;42;33148
5900247;5991515;411;28755;82;75;31904;82;73;31888;48;32898;41;32876
5900248;5991515;416;29091;89;75;32159;88;78;32223;52;36552;45;36528
5900249;5991515;419;29352;90;79;34174;90;82;33174;53;37206;46;34386
5900250;5991515;423;29598;90;79;34615;89;78;33242;52;37064;44;34243
5900251;5991515;426;29843;89;74;33052;86;76;33116;52;38320;45;34009
5900252;5991515;429;30058;90;78;33186;88;80;33423;51;38090;44;38068
5900253;5991515;436;30541;87;76;33387;89;84;33387;51;38192;44;38170
5900254;5991515;438;30672;86;74;33292;89;82;33292;50;37683;43;37661
5900255;5991515;444;31093;90;82;34511;89;85;33425;44;34875;39;34852
5900256;5991515;445;31174;87;79;34262;89;81;33176;50;36129;43;36107
5900257;5991515;449;31445;87;78;34180;87;80;33096;53;35931;47;35909
5900258;5991515;455;31859;83;70;33227;87;80;33227;49;37393;42;37846
5900259;5991515;459;32098;76;70;36769;82;76;33447;48;37919;42;38373
5900260;5991515;459;32107;74;64;33578;80;74;33578;48;37621;41;38096
5900261;5991515;463;32375;80;73;37181;86;78;33859;51;37904;44;38379
5900262;5991515;471;32990;86;79;34296;91;85;34354;54;38001;47;37979
5900263;5991515;473;33114;94;83;35408;97;85;35381;57;38271;51;38249
5900264;5991515;475;33272;95;83;34894;98;88;35538;61;39538;54;39516
5900265;5991515;482;33718;101;93;34236;105;100;35874;62;39640;55;39618
5900266;5991515;486;34009;104;96;37405;108;98;36276;58;39634;52;39612
5900267;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5900268;5991515;494;34560;106;93;41253;107;93;40369;52;39470;45;39881
5900269;5991515;504;35305;105;91;41161;107;91;40277;55;39504;48;39915
5900270;5991515;507;35465;115;95;41374;109;94;40490;55;39622;48;40033
5900271;5991515;513;35915;121;112;38411;123;107;38424;57;40015;50;40426
5900272;5991515;512;35846;125;112;41415;123;106;38355;58;40588;51;40999
5900273;5991515;513;35909;123;113;41478;123;107;38419;58;40761;51;41172
5900274;5991515;519;36344;126;118;38840;125;113;38853;59;40926;52;41337
5900275;5991515;518;36279;127;117;38775;125;112;38788;61;41206;54;41617
5900276;5991515;521;36490;130;120;38987;125;115;39000;55;39825;49;39802
5900277;5991515;584;40910;132;116;43084;132;120;42922;53;40026;47;40004
5900278;5991515;584;40899;132;116;43073;132;120;42911;50;40020;44;39997
5900279;5991515;575;40264;107;87;40522;109;87;39476;55;43658;48;43636
5900280;5991515;570;39881;101;83;40272;103;83;39226;58;43329;51;43307
5900281;5991515;566;39593;101;82;40465;101;82;39419;54;43027;47;43005
5900282;5991515;561;39284;107;91;41340;105;90;40294;54;42748;47;42726
5900283;5991515;557;39000;106;86;41056;105;86;40010;51;42185;45;42163
5900284;5991515;552;38633;98;87;41084;101;90;38843;51;41870;44;41848
5900285;5991515;553;38722;101;91;41401;105;91;38923;51;42072;45;42049
5900286;5991515;561;39256;107;94;41615;108;92;38633;54;42961;47;42939
5900287;5991515;566;39638;113;95;40422;110;95;40422;52;43119;46;43096
5900288;5991515;564;39509;109;93;40294;107;93;40294;57;44827;49;44805
5900289;5991515;566;39604;109;94;40388;107;94;40388;57;44844;49;44822
5900290;5991515;570;39933;116;99;40718;113;99;40718;58;45253;50;45231
5901966;5991515;271;18977;74;55;23750;85;56;23324;40;27193;35;27171
5901967;5991515;270;18900;76;59;23982;85;60;23556;36;26831;31;26808
5901968;5991515;264;18509;78;58;22123;85;59;21696;35;26538;31;26516
5901969;5991515;264;18506;78;58;22120;85;59;21694;36;26533;31;26510
5901970;5991515;259;18120;75;58;22088;76;59;21661;38;26309;33;26286
5901971;5991515;260;18193;76;59;22160;76;60;21733;41;26538;36;26516
5901972;5991515;263;18444;78;62;22411;82;63;21984;40;26106;35;26084
5901973;5991515;-1;-1;-1;-1;-1;-1;-1;-1;42;25981;37;25959
5901974;5991515;-1;-1;-1;-1;-1;-1;-1;-1;42;25769;38;25747
5901975;5991515;255;17826;88;71;22490;96;72;22490;45;27569;40;27547
5901976;5991515;252;17655;85;76;21893;90;70;22319;42;26830;37;26808
5901977;5991515;251;17574;85;74;21812;90;68;22238;42;26710;37;26687
5901978;5991515;241;16882;85;69;22348;88;70;22348;38;26089;33;26067
5901979;5991515;237;16581;83;75;21862;83;69;22288;39;25848;34;25826
5901980;5991515;238;16687;85;73;22597;85;74;22597;39;25796;34;25774
5901981;5991515;236;16510;80;64;19901;82;58;20328;39;26543;34;26521
5901982;5991515;235;16479;80;63;19870;82;57;20296;38;26479;33;26457
5901983;5991515;226;15817;78;61;19324;80;55;19750;39;27013;35;26991
5901984;5991515;222;15536;76;56;18734;74;50;19160;40;27189;35;27167
5901985;5991515;226;15818;78;60;19016;80;54;19442;42;27538;37;27515
5901986;5991515;222;15509;77;53;18869;84;58;19162;41;26575;36;26552
5901987;5991515;225;15745;77;56;19110;84;61;19403;44;26990;39;26967
5901988;5991515;234;16360;90;63;20383;94;67;20810;45;27428;41;27406
5901989;5991515;235;16430;90;64;20453;96;68;20880;49;28278;44;28255
5901990;5991515;236;16539;95;76;21311;101;80;21738;51;28422;46;28400
5901991;5991515;235;16434;95;77;21402;101;81;21828;54;28614;49;28592
5901992;5991515;224;15690;96;84;21844;106;88;22270;56;30402;51;30380
5901993;5991515;219;15360;94;78;20173;99;85;20348;53;30185;48;30163
5901994;5991515;222;15534;91;76;20067;100;83;20241;45;21326;40;21304
5901995;5991515;225;15735;85;64;17329;90;71;17504;42;21106;37;21084
5901996;5991515;222;15573;82;61;17167;88;68;17342;42;21212;37;21190
5901997;5991515;219;15298;76;60;16892;83;65;17067;42;20987;37;20965
5901998;5991515;219;15336;76;60;16931;83;65;17106;41;20780;36;20758
5901999;5991515;213;14943;68;48;16527;74;52;16702;42;20796;37;20773
5902000;5991515;215;15070;71;50;16654;74;54;16829;45;20962;40;20939
5902001;5991515;-1;-1;-1;-1;-1;-1;-1;-1;48;21073;43;21050
5902002;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5902003;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5902004;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5902005;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5902006;5991515;255;17875;100;82;19383;88;71;22637;42;22644;37;22622
5902007;5991515;245;17125;89;77;18692;83;66;22284;39;22251;35;22228
5902008;5991515;242;16944;86;75;18511;83;64;22168;41;22138;36;22116
5902009;5991515;236;16497;84;68;18064;79;62;22574;37;21527;33;21505
5902010;5991515;229;16015;76;61;17716;76;59;22398;36;21194;32;21172
5902011;5991515;232;16233;82;65;17801;78;63;22693;40;21514;36;21492
5902012;5991515;230;16110;70;55;17824;84;72;19770;40;21195;36;21173
5902013;5991515;230;16090;64;50;17458;84;73;20339;36;20937;32;20915
5902014;5991515;227;15856;66;54;17972;77;63;18271;41;21571;37;21549
5902015;5991515;230;16075;71;62;18518;74;61;18164;48;25235;43;25213
5902016;5991515;245;17163;75;61;22351;76;60;19052;39;25941;34;25918
5902017;5991515;241;16890;66;57;19129;69;54;19129;37;25659;33;25637
5902018;5991515;240;16800;73;63;22457;75;62;19158;39;26062;34;26039
5902019;5991515;244;17098;79;62;19883;82;71;22756;39;26379;35;26356
5902020;5991515;250;17529;80;69;20441;85;73;21387;42;26984;37;26962
5902021;5991515;254;17809;82;72;20734;87;77;22107;44;27201;39;27179
5902022;5991515;240;16794;76;66;19553;77;65;19388;39;19055;35;18967
5902023;5991515;237;16602;73;61;19196;75;62;19196;39;19174;34;19086
5902024;5991515;240;16805;71;56;18842;74;57;18842;41;19463;36;19375
5902025;5991515;245;17137;73;61;19234;75;62;19234;43;19699;38;19611
5902026;5991515;251;17540;76;62;18759;79;67;20857;40;20090;35;27026
5902027;5991515;247;17322;72;62;20639;76;64;20639;42;20238;36;27173
5902028;5991515;257;18023;78;69;19242;82;73;22140;41;26482;36;26431
5902029;5991515;259;18117;75;64;22099;82;67;21673;40;26134;34;26082
5902030;5991515;261;18305;75;65;22374;83;68;21948;40;26189;34;26138
5902031;5991515;262;18364;71;63;21804;83;66;21804;41;25636;36;25585
5902032;5991515;263;18394;73;63;22253;83;66;21827;43;25734;38;25683
5902033;5991515;268;18764;75;65;22696;83;68;22270;40;25341;34;25290
5902034;5991515;269;18798;75;66;22723;83;69;22297;38;25165;32;25114
5902035;5991515;271;18940;76;68;22878;85;71;22452;37;24876;32;24825
5902036;5991515;278;19489;77;70;24145;85;73;23719;37;24706;32;24655
5902037;5991515;282;19720;79;71;24125;84;73;24125;38;24973;32;24922
5902038;5991515;280;19571;77;66;23775;83;68;23775;37;25107;32;25056
5902039;5991515;281;19692;76;64;24104;83;67;23677;38;24962;32;24911
5902040;5991515;285;19963;77;66;24088;83;68;24088;41;25397;36;25346
5902041;5991515;287;20071;74;63;23894;83;65;23894;37;25128;32;25076
5902042;5991515;291;20373;74;64;24178;83;67;24178;39;25459;33;25408
5902043;5991515;295;20672;77;65;24561;80;68;24561;40;25712;34;25661
5902044;5991515;294;20601;75;65;24694;79;67;24694;39;27642;33;27619
5902045;5991515;297;20777;77;68;24903;81;70;24903;42;28132;37;28109
5902046;5991515;303;21217;83;75;30684;85;79;25537;38;27477;33;27455
5902047;5991515;304;21250;80;71;30061;82;72;25188;35;26631;31;26609
5902048;5991515;302;21161;80;69;26556;78;66;29796;35;26676;30;26654
5902049;5991515;304;21268;79;68;29323;75;63;29571;38;27252;33;27230
5902050;5991515;308;21532;84;72;29588;78;67;29836;38;28138;33;28116
5902051;5991515;313;21933;84;76;27118;83;73;30236;38;27845;33;27823
5902052;5991515;316;22094;86;79;27367;87;78;30588;38;28064;33;28042
5902053;5991515;313;21887;94;84;28490;89;77;24012;40;28779;35;28756
5902054;5991515;316;22087;97;87;28690;91;80;24212;48;26746;43;26724
5902055;5991515;317;22171;97;89;30576;95;87;30576;50;26883;45;26861
5902056;5991515;321;22496;97;86;30364;91;84;30364;53;27165;48;27143
5902057;5991515;326;22786;97;85;30333;93;83;30333;52;27104;47;27082
5902058;5991515;328;22952;97;88;30499;99;86;30499;58;27834;53;27812
5902059;5991515;334;23347;97;88;31805;97;89;33902;55;31302;50;31279
5902060;5991515;336;23539;96;87;31736;97;88;33834;52;28991;46;28969
5902061;5991515;336;23521;95;87;31719;97;88;33816;45;28582;40;28560
5902062;5991515;340;23768;95;86;30354;99;90;31338;43;28404;37;28381
5902063;5991515;342;23923;86;76;30535;91;86;30991;41;28095;35;28072
5902064;5991515;345;24156;85;71;30220;91;83;31704;40;28238;35;28216
5902065;5991515;348;24335;82;67;29924;87;79;31409;39;28031;33;28009
5902066;5991515;352;24622;87;71;30005;91;83;31490;39;28184;34;28161
5902067;5991515;355;24860;88;74;30716;91;79;27476;42;28395;36;28373
5902068;5991515;361;25279;87;78;31575;89;72;26958;37;28192;32;28170
5902069;5991515;362;25348;86;74;31276;82;68;26659;44;28706;39;28651
5902070;5991515;375;26255;87;78;31573;87;71;26889;44;30618;39;30596
5902071;5991515;378;26488;87;78;31958;87;72;26947;43;30977;37;30954
5902072;5991515;377;26395;83;76;31676;86;80;30631;43;30622;37;30600
5902073;5991515;378;26486;83;74;31363;87;82;31833;44;30873;38;30850
5902074;5991515;381;26658;83;72;31242;89;83;32022;43;31018;37;30996
5902075;5991515;384;26851;85;75;31452;89;83;32052;44;30942;38;30925
5902076;5991515;388;27183;87;78;35257;88;79;31836;45;31245;39;31229
5902077;5991515;389;27248;82;73;35012;83;76;31591;45;31218;39;31846
5902078;5991515;392;27449;86;78;30043;85;80;31661;46;31467;39;31451
5902079;5991515;395;27684;87;79;32611;85;80;35383;48;31675;41;31659
5902080;5991515;396;27734;87;76;31942;87;80;31942;47;32026;41;32004
5902081;5991515;397;27820;80;71;31625;81;75;31625;47;32093;41;32173
5902082;5991515;398;27894;74;67;31299;77;71;31299;47;31960;40;31937
5902083;5991515;402;28153;74;66;31272;77;70;31272;49;32060;42;32038
5902084;5991515;404;28308;77;71;31581;79;75;31581;47;32456;41;32434
5902085;5991515;408;28547;82;75;31894;82;74;31619;49;32676;42;32654
5902086;5991515;413;28878;89;75;31824;86;78;31888;55;32969;48;32947
5902087;5991515;418;29294;94;82;33769;90;79;32996;49;33317;42;33302
5902088;5991515;420;29434;85;72;32661;84;75;32725;51;33577;43;33561
5902089;5991515;425;29738;88;73;32756;86;76;32820;52;36648;44;33827
5902090;5991515;434;30365;90;77;33121;91;86;33121;53;36218;46;36195
5902091;5991515;433;30312;84;72;32807;89;81;32908;50;36016;44;35994
5902092;5991515;438;30630;87;77;33282;88;82;32236;50;37868;43;37846
5902093;5991515;440;30790;84;72;33050;87;81;32171;50;35839;43;35817
5902094;5991515;445;31122;82;70;32892;85;78;32966;49;36143;43;36120
5902095;5991515;448;31351;81;69;32810;85;79;32810;48;35426;42;35404
5902096;5991515;452;31620;80;67;32989;85;77;32989;49;35762;42;35739
5902097;5991515;453;31726;74;65;33374;81;75;33374;50;38032;43;38486
5902098;5991515;465;32524;83;71;34026;87;81;34026;51;38358;44;38812
5902099;5991515;464;32453;82;70;33996;87;80;33996;53;38148;46;38623
5902100;5991515;469;32864;92;80;36062;97;85;35017;47;37716;41;38179
5902101;5991515;470;32906;92;80;36104;97;80;34976;48;37534;41;37511
5902102;5991515;476;33302;95;83;34924;98;88;35568;48;37403;42;37381
5902103;5991515;482;33763;103;89;35738;107;91;35404;48;37597;42;37574
5902104;5991515;497;34756;112;101;41810;112;101;40926;65;40057;58;40035
5902105;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5902106;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5902107;5991515;500;35009;104;86;39819;105;87;39981;51;39109;44;39520
5902108;5991515;503;35219;110;91;41128;107;91;40244;53;39450;46;39861
5902109;5991515;507;35480;118;95;41388;109;95;40505;54;39775;47;40186
5902110;5991515;507;35465;111;104;38123;114;100;37974;56;40407;49;40818
5902111;5991515;510;35732;119;109;38228;122;104;38241;55;40496;48;40907
5902112;5991515;512;35838;119;111;38335;123;106;38348;55;40699;48;41110
5902113;5991515;515;36068;124;114;38564;123;109;38577;59;41063;52;41474
5902114;5991515;519;36335;130;118;38831;125;113;38844;52;39594;45;39572
5902115;5991515;582;40720;128;114;42895;129;118;42733;51;39869;45;39847
5902116;5991515;577;40368;123;109;42542;129;114;40578;50;39991;44;39969
5902117;5991515;572;40052;116;103;42226;127;103;41180;55;43636;48;43614
5902118;5991515;568;39738;110;99;41912;113;99;40866;49;40396;43;40374
5902119;5991515;564;39470;108;95;41644;111;95;40598;50;40664;43;40641
5902120;5991515;561;39290;107;92;41464;108;92;40418;50;40913;43;40891
5902121;5991515;548;38332;96;82;38966;101;87;38804;49;41124;43;41102
5902122;5991515;548;38380;93;79;38803;99;79;37757;51;42234;44;42212
5902123;5991515;550;38466;99;85;38817;101;87;38667;54;42708;48;42686
5902124;5991515;556;38926;99;86;38066;101;87;39112;56;43045;49;43023
5902125;5991515;562;39308;103;90;40093;105;90;40093;57;43965;49;43943
5902126;5991515;561;39260;103;89;40045;101;89;40045;56;44487;49;44465
5902127;5991515;563;39436;107;92;40220;107;92;40220;56;44686;49;44663
5903804;5991515;266;18653;74;53;22256;85;54;21829;39;26803;34;26780
5903805;5991515;263;18382;73;53;22307;81;54;21881;38;26557;33;26535
5903806;5991515;259;18126;71;53;21740;76;54;21314;38;26310;33;26288
5903807;5991515;255;17872;71;51;21588;76;52;21162;37;26078;33;26056
5903808;5991515;256;17948;73;55;21915;76;56;21488;35;25750;30;25728
5903809;5991515;254;17800;78;60;22226;81;61;21799;37;25848;32;25825
5903810;5991515;251;17558;75;57;21279;76;58;20852;39;25725;34;25703
5903811;5991515;-1;-1;-1;-1;-1;-1;-1;-1;40;25605;36;25583
5903812;5991515;-1;-1;-1;-1;-1;-1;-1;-1;42;25463;37;25441
5903813;5991515;-1;-1;-1;-1;-1;-1;-1;-1;44;26991;40;26969
5903814;5991515;235;16460;85;71;20283;84;72;19857;41;26694;36;26672
5903815;5991515;233;16279;81;68;20103;80;69;19677;37;25311;32;25289
5903816;5991515;232;16260;80;68;20084;80;68;21079;37;25410;32;25388
5903817;5991515;235;16467;80;70;20357;79;64;20784;37;25669;32;25647
5903818;5991515;238;16678;81;66;20069;82;60;20495;39;26151;35;26129
5903819;5991515;239;16754;81;67;20144;84;61;20571;38;26230;34;26208
5903820;5991515;223;15602;78;66;19596;78;66;19494;36;24596;32;24574
5903821;5991515;219;15359;76;59;18571;74;53;18997;41;27519;36;27497
5903822;5991515;218;15278;76;57;18490;72;51;18916;40;26181;35;26159
5903823;5991515;218;15239;74;49;18617;80;54;18910;40;26423;36;26401
5903824;5991515;220;15413;77;52;18802;82;57;19095;44;26649;39;26626
5903825;5991515;237;16616;93;66;20639;96;70;21066;49;27654;44;27632
5903826;5991515;238;16647;93;67;20670;96;71;21096;49;27157;44;27135
5903827;5991515;234;16361;103;80;22254;110;85;22254;51;27441;46;27418
5903828;5991515;230;16114;98;83;21812;109;87;22238;53;27588;48;27565
5903829;5991515;229;15997;98;84;21877;106;88;22303;56;30352;51;30330
5903830;5991515;215;15075;97;82;20509;100;89;20684;52;30113;47;30091
5903831;5991515;226;15843;95;81;20376;100;88;20551;44;21246;39;21224
5903832;5991515;227;15923;95;82;20456;103;89;20630;41;21037;36;21015
5903833;5991515;219;15320;76;60;16914;83;65;17089;41;20975;36;20953
5903834;5991515;215;15048;73;56;16642;77;61;16817;41;20838;36;20816
5903835;5991515;215;15065;71;49;16633;74;53;16808;40;20651;35;20628
5903836;5991515;210;14721;66;45;16305;70;49;16480;40;20526;35;20503
5903837;5991515;213;14906;74;52;16817;77;56;16992;44;20737;38;20715
5903838;5991515;216;15087;73;55;16999;77;59;17174;47;20976;42;20954
5903839;5991515;-1;-1;-1;-1;-1;-1;-1;-1;47;20971;42;20949
5903840;5991515;-1;-1;-1;-1;-1;-1;-1;-1;41;20876;37;20854
5903841;5991515;228;15991;87;72;25166;91;69;18975;39;20765;34;20743
5903842;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5903843;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5903844;5991515;248;17358;97;81;18925;88;69;22517;43;22374;38;22352
5903845;5991515;246;17238;95;79;18805;88;68;22462;43;22345;38;22322
5903846;5991515;231;16178;82;64;17746;81;65;22803;39;21615;34;21593
5903847;5991515;227;15884;72;60;17584;78;63;22677;36;21013;31;20991
5903848;5991515;225;15735;71;57;17430;79;70;23079;37;20883;33;20861
5903849;5991515;225;15764;66;52;17090;81;68;19424;38;20561;34;20538
5903850;5991515;227;15923;67;53;17691;82;69;19545;42;20813;38;21594
5903851;5991515;227;15898;70;59;18034;74;60;18034;37;24576;32;24554
5903852;5991515;227;15913;66;60;18324;72;58;17897;39;24641;34;24619
5903853;5991515;232;16237;73;61;21772;74;60;18473;40;24994;35;24972
5903854;5991515;238;16634;71;60;21854;74;59;18555;38;24981;33;24959
5903855;5991515;237;16597;69;59;21817;74;58;18518;38;26107;33;26085
5903856;5991515;244;17111;79;62;19896;82;71;22769;39;26340;34;26318
5903857;5991515;251;17537;80;68;20322;86;73;23195;43;27266;38;27243
5903858;5991515;254;17763;84;71;20548;88;75;20548;44;27171;39;27149
5903859;5991515;236;16549;76;65;20505;77;64;19361;38;18594;33;18506
5903860;5991515;234;16361;69;59;19081;74;60;19081;39;18981;34;18893
5903861;5991515;239;16721;67;57;18904;72;58;18904;40;19332;35;19244
5903862;5991515;241;16905;68;58;18788;73;59;18788;40;19751;35;19602
5903863;5991515;245;17154;68;57;18373;73;62;20471;41;19782;35;26717
5903864;5991515;244;17061;68;56;18280;73;60;20378;40;19723;35;26659
